realm,process,prosub,sub,V,english_words,dutch_words
Doing,Material,Material,Creative,practic,practical | practicables | practicers | practicalized | practicings | practicableness | practicible | practicability | practics | practically | practicants | practicalizing | practicer | practiceing | practicalization | practicism | practice | practicalism | practicality | practicable | practicably | practicalize | practicals | practicant | practicalness | practicized | practicing | practicity | practiceable | practiced,praktisch | bruikbaarheden | beoefenaars | praktisch | Praktijken | praktischheid | praktisch | bewerkbaarheid | Praktijk | praktisch | practica | praktisch maken | beoefenaar | oefenen | praktische toepassing | practica | praktijk | praktischheid | praktischheid | praktisch | praktisch | praktisch maken | praktisch | beoefenaar | praktischheid | beoefend | beoefenen | practiciteit | beoefenbaar | beoefend
Doing,Material,Material,Creative,practis,practisants | practising | practises | practise | practisers | practiseing | practisings | practiser | practisable | practised,practisanten | oefenen | praktijk | Praktijk | beoefenaars | oefenen | praktijk | beoefenaar | uitvoerbaar | beoefend
Doing,Material,Material,Creative,prevent,preventings | preventics | preventible | preventability | preventibility | preventatively | preventable | preventively | preventers | preventative | prevented | preventive | preventation | prevente | preventional | preventic | preventiveness | preventer | prevention | preventing | prevents | preventably,voorkomen | anticipica | te voorkomen | vermijdbaarheid | voorbehoedbaarheid | preventief | te voorkomen | preventief | voorbehoedsmiddelen | preventief | voorkomen | preventief | preventie | voorkomen | preventie | anticonceptie | preventie | voorbehoedmiddel | preventie | voorkomen | voorkomt | voorkomen
Doing,Material,Material,Creative,help prevent,N/A,N/A
Doing,Material,Material,Creative,produc,producivity | producibility | producibles | produceing | producs | producents | producant | producibleness | producent | producced | produceable | producation | producability | producing | produced | produceability | produce | produceds | producable | producings | producible | producement | producer | producive | producements,productiemethode | produceerbaarheid | producibles | productie | producten | Producten | Producent | producibility | productt | Produktie | produceerbaar | Produktie | produceerbaarheid | productie | geproduceerd | produceerbaarheid | producten | geproduceerd | produceerbaar | producenten | produceerbaar | productie | producent | Productief | producties
Doing,Material,Material,Creative,produc by,N/A,N/A
Doing,Material,Material,Creative,progress,progressiveness | progressive | progressent | progressibility | progressed | progressant | progressers | progressivity | progresser | progressism | progresse | progressively | progressing | progression,progressieve | progressief | gevorderd | voorspelbaarheid | gevorderd | progressant | progress | progressiviteit | progresser | progressiviteit | voortgang | geleidelijk | voortgang | progressie
Doing,Material,Material,Creative,prove,proved | proveli | proveed | prof | proving | provings | proveing | provees | provee,bewezen | proveli | bewezen | prof | bewijs | bewijs | bewijzen | bewijzen | prove
Doing,Material,Material,Creative,provid,providable | provided | providency | provideant | provider | provide | providded | providance | providently | provids | provident | providings | providence | provideds | provideing | providencies | providing | provides | providents,providable | verstrekt | voorzienigheid | verstrekkend middel | aanbieder | voorzien | providded | Voorwaarde | Voorzichtig | Voorwerpen | voorzien | verstrekt | voorzienigheid | verstrekt | verstrekken | voorzorgsmaatregelen | verstrekken | levert | voorzienden
Doing,Material,Material,Creative,punish,punished | punisheable | punishements | punishement | punishes | punishent | punishings | punishers | punishable | punishe | punishment | punishing | punisher | punishableness | punishability | punishably,gestraft | strafbaar | Straffen | Straffen | straft | straffend | strafmaatregelen | bestraffers | strafbaar | straffen | straf | straffen | bestraffer | strafbaarheid | strafbaarheid | straffend
Doing,Material,Material,Creative,prevail,prevailed | prevailer | prevailence | prevails | prevailling | prevailent | prevaileing | prevailant | prevaill | prevailers | prevailled | prevailing | prevaile | prevailance | prevailes | prevailings | prevailment | prevailable,over het algemeen | primeerder | dominantie | prevaleert | prevaleren | preferent | prevaleren | overheersend | prevalil | voorlopers | geprefereerd | heersend | prevaleren | dominantie | prevaleert | heersende | prevalatie | overwinbaar
Doing,Material,Material,Creative,qualifi,qualifyed | qualifiability | qualifier | qualifiation | qualifiations | qualifient | qualifieation | qualifiables | qualifieds | qualifiably | qualifiable | qualifying | qualified | qualifieations | qualifiant | qualifies | qualify | qualifys | qualifie | qualifierness,gekwalificeerd | Kwalificatie | qualifier | Kwalificatie | Kwalificaties | qualifient | kwalificatie | Kwalificaties | gekwalificeerden | kwalificeerbaar | qualifieerbaar | kwalificatie | gekwalificeerd | Kwalificaties | qualifiant | in aanmerking komen | in aanmerking komen | in aanmerking komen | kwalificatie | Kwalificatie
Doing,Material,Material,Creative,quit,quites | quitted | quite | quits | quitely | quittings | quited | quiting | quiteness | quitting,corps | afgesloten | heel | afsluiten | vrij | Stoppen | gefronst | stoppen | vrijheid | stoppen
Doing,Material,Material,Creative,rais,raise | raising | raised | raiseing,Verhoging | Verhogen | Opgevoed | Verhoging
Doing,Material,Material,Creative,ravag,ravagers | ravagent | ravaging | ravaged | ravage | ravagant | ravageant | ravagements | ravagement | ravager,ravagers | ravagent | ravaging | verwoest | ravage | ravagant | ravagemiddel | verwoestingen | ravage | ravager
Doing,Material,Material,Creative,reach,reaching | reached | reache,bereiken | Bereikt | bereik
Doing,Material,Material,Creative,read,reades | readfully | reade | readness | readed | readding | reading | readely | readful | readded | readeing,gelezen | prijzig | gelezen | leesbaarheid | gelezen | lezen | lezen | Lezen | leeszaam | hertoegevoegd | lezen
Doing,Material,Material,Creative,rebuild,rebuilding | rebuilds | rebuilder | rebuildable | rebuilders | rebuilded,wederopbouw | herbouwt | reconstructeur | herbouwbaar | herbouwers | herbouwd
Doing,Material,Material,Creative,receiv,receivings | receival | receivs | receivables | receiveable | receivable | received | receiving | receive | receiver | receiveing | receives | receivals | receivability | receiveables,ontvangen | Receival | Receivs | Vorderingen | te ontvangen | te ontvangen | ontvangen | ontvangen | ontvangen | ontvanger | ontvangen | ontvangt | Receivals | receiveerbaarheid | Inkomens
Doing,Material,Material,Creative,reconncet,reconnective | reconnects | reconnection | reconnectable | reconnecting | reconnected | reconnections,opnieuw aansluitend | opnieuw verbinden | herverbinding | opnieuw aan te sluiten | opnieuw verbinden | opnieuw verbonden | reconnecties
Doing,Material,Material,Creative,record,recordative | recordals | recordator | recordering | recordes | recordation | recorder | recorded | recordal | recordability | recording | recordance | recordered | recordations | recordness | recorde | recordant | recordables | recordable,recordatief | opnamen | recordator | blokfluit | records | opname | recorder | geregistreerd | recordal | opneembaarheid | opname | recordance | recorder | opnames | opschrijfbaarheid | recorde | recordant | recordables | opneembaar
Doing,Material,Material,Creative,recycl,recyclical | recyclates | recycle | recyclization | recycler | recyclement | recyclers | recyclate | recyclized | recycles | recyclic | recyclables | recycleability | recyclability | recyclize | recycleable | recyclable | recycled | recycling,recyclisch | recyclaten | recyclen | recycleren | recycler | recyclen | recyclers | recyclaat | gerecycled | recycles | recyclische | recycleerbare stoffen | recycleerbaarheid | recycleerbaarheid | recycleren | recyclebaar | recycleerbaar | gerecycleerd | recycling
Doing,Material,Material,Creative,reduc,reducible | reducibilities | reduces | reduceing | reducibly | reducable | reducement | reduceable | reducents | reducibility | reducations | reducive | reducs | reduced | reducant | reducing | reducent | reducer | reducability | reducibles | reducibleness | reducators | reduceability | reducements | reduce | reducering | reducced | reducation,reduceerbaar | reduceerbaarheid | vermindert | vermindering | met geweld | reduceerbaar | vermindering | verminderbaar | reducties | reduceerbaarheid | r-opleidingen | reducerend | reducs | verlaagd | reducant | verminderen | reductie | reductie | reduceerbaarheid | reducibles | reducibility | reducatoren | verminderbaarheid | verminderingen | verminderen | verminderen | opnieuw ingesteld | r-onderwijs
Doing,Material,Material,Creative,refin,refinment | refined | refineness | refination | refiner | refineing | refinable | refinability | refinement | refinments | refinous | refineable | refins | refine | refinance | refines | refinances | refinely | refining,herdefinitie | geraffineerd | verfijning | herdefinitie | raffinaderij | verfijning | herdefinieerbaar | herdefinieerbaarheid | verfijning | refinitions | refinous | verfijnbaar | refins | verfijnen | Herfinanciering | verfijnen | Herfinancieringen | verfijning | raffinage
Doing,Material,Material,Creative,reform,reformalized | reformalize | reformering | reformational | reformer | reformeing | reformes | reformatively | reforming | reformity | reformings | reformative | reformators | reformeds | reformating | reformed | reformability | reformant | reformalization | reformance | reformates | reformable | reformate | reformator | reforme | reformalizing | reformation | reformated | reformism,opnieuw geformatteerd | herformuleren | reformering | reformatief | hervormer | hervorming | hervormingen | reformatief | hervorming | reformiteit | hervorming | reformatief | hervormers | hervormd | herformatteren | hervormd | hernieuwbaarheid | reformant | hervorming | hervorming | herformateert | hernieuwbaar | Geherformatteerd | reformator | reformeren | herformatteren | reformatie | geherformuleerd | reformisme
Doing,Material,Material,Creative,reform into,N/A,N/A
Doing,Material,Material,Creative,regul,regulation | reguls | regulator | regulative | regulatively | regulating | regulational | regulal | reguler | regulates | regulent | regulant | regule | regulable | regules | regulering | regulants | regulaled | regulated | regulatives | regulaling | regulability | regulate | regulateing,Verordening | reguls | regulator | regulatief | regulerend | regulerend | reglementair | regulal | regler | reguleert | regulent | regulant | regule | regulable | regules | Regulering | regulanten | geregeld | gereguleerd | Regelgeving | Regelgeving | Regelbaarheid | reguleren | Regelgeving
