word,realm,process,prosub,sub
 verminderbaarheid ,Doing,Material,Material,Creative
 verminderingen ,Doing,Material,Material,Creative
 verminderen ,Doing,Material,Material,Creative
 verminderen ,Doing,Material,Material,Creative
 opnieuw ingesteld ,Doing,Material,Material,Creative
 r-onderwijs,Doing,Material,Material,Creative
herdefinitie ,Doing,Material,Material,Creative
 geraffineerd ,Doing,Material,Material,Creative
 verfijning ,Doing,Material,Material,Creative
 herdefinitie ,Doing,Material,Material,Creative
 raffinaderij ,Doing,Material,Material,Creative
 verfijning ,Doing,Material,Material,Creative
 herdefinieerbaar ,Doing,Material,Material,Creative
 herdefinieerbaarheid ,Doing,Material,Material,Creative
 verfijning ,Doing,Material,Material,Creative
 refinitions ,Doing,Material,Material,Creative
 refinous ,Doing,Material,Material,Creative
 verfijnbaar ,Doing,Material,Material,Creative
 refins ,Doing,Material,Material,Creative
 verfijnen ,Doing,Material,Material,Creative
 Herfinanciering ,Doing,Material,Material,Creative
 verfijnen ,Doing,Material,Material,Creative
 Herfinancieringen ,Doing,Material,Material,Creative
 verfijning ,Doing,Material,Material,Creative
 raffinage,Doing,Material,Material,Creative
opnieuw geformatteerd ,Doing,Material,Material,Creative
 herformuleren ,Doing,Material,Material,Creative
 reformering ,Doing,Material,Material,Creative
 reformatief ,Doing,Material,Material,Creative
 hervormer ,Doing,Material,Material,Creative
 hervorming ,Doing,Material,Material,Creative
 hervormingen ,Doing,Material,Material,Creative
 reformatief ,Doing,Material,Material,Creative
 hervorming ,Doing,Material,Material,Creative
 reformiteit ,Doing,Material,Material,Creative
 hervorming ,Doing,Material,Material,Creative
 reformatief ,Doing,Material,Material,Creative
 hervormers ,Doing,Material,Material,Creative
 hervormd ,Doing,Material,Material,Creative
 herformatteren ,Doing,Material,Material,Creative
 hervormd ,Doing,Material,Material,Creative
 hernieuwbaarheid ,Doing,Material,Material,Creative
 reformant ,Doing,Material,Material,Creative
 hervorming ,Doing,Material,Material,Creative
 hervorming ,Doing,Material,Material,Creative
 herformateert ,Doing,Material,Material,Creative
 hernieuwbaar ,Doing,Material,Material,Creative
 Geherformatteerd ,Doing,Material,Material,Creative
 reformator ,Doing,Material,Material,Creative
 reformeren ,Doing,Material,Material,Creative
 herformatteren ,Doing,Material,Material,Creative
 reformatie ,Doing,Material,Material,Creative
 geherformuleerd ,Doing,Material,Material,Creative
 reformisme,Doing,Material,Material,Creative
Verordening ,Doing,Material,Material,Creative
 reguls ,Doing,Material,Material,Creative
 regulator ,Doing,Material,Material,Creative
 regulatief ,Doing,Material,Material,Creative
 regulerend ,Doing,Material,Material,Creative
 regulerend ,Doing,Material,Material,Creative
 reglementair ,Doing,Material,Material,Creative
 regulal ,Doing,Material,Material,Creative
 regler ,Doing,Material,Material,Creative
 reguleert ,Doing,Material,Material,Creative
 regulent ,Doing,Material,Material,Creative
 regulant ,Doing,Material,Material,Creative
 regule ,Doing,Material,Material,Creative
 regulable ,Doing,Material,Material,Creative
 regules ,Doing,Material,Material,Creative
 Regulering ,Doing,Material,Material,Creative
 regulanten ,Doing,Material,Material,Creative
 geregeld ,Doing,Material,Material,Creative
 gereguleerd ,Doing,Material,Material,Creative
 Regelgeving ,Doing,Material,Material,Creative
 Regelgeving ,Doing,Material,Material,Creative
 Regelbaarheid ,Doing,Material,Material,Creative
 reguleren ,Doing,Material,Material,Creative
 Regelgeving,Doing,Material,Material,Creative
repeteren ,Doing,Material,Material,Creative
 repeteerders ,Doing,Material,Material,Creative
 repetities ,Doing,Material,Material,Creative
 repetitie ,Doing,Material,Material,Creative
 repeteerder ,Doing,Material,Material,Creative
 repeteerbaar ,Doing,Material,Material,Creative
 gerepeteerd ,Doing,Material,Material,Creative
 repeteren ,Doing,Material,Material,Creative
 repetities,Doing,Material,Material,Creative
reg ,Doing,Material,Material,Creative
 rebes ,Doing,Material,Material,Creative
 regerend ,Doing,Material,Material,Creative
 rene,Doing,Material,Material,Creative
verwijderen ,Doing,Material,Material,Creative
 verwijderbaarheid ,Doing,Material,Material,Creative
 verwijderen ,Doing,Material,Material,Creative
 verwijderbaar ,Doing,Material,Material,Creative
 verwijderen ,Doing,Material,Material,Creative
 verwijdert ,Doing,Material,Material,Creative
 verwijdering ,Doing,Material,Material,Creative
 verwijderd ,Doing,Material,Material,Creative
 removs ,Doing,Material,Material,Creative
 verwijderbare ,Doing,Material,Material,Creative
 verwijderbaarheid ,Doing,Material,Material,Creative
 verwijderbaarheid ,Doing,Material,Material,Creative
 remover ,Doing,Material,Material,Creative
 verwijdering ,Doing,Material,Material,Creative
 verwijderbaar ,Doing,Material,Material,Creative
 verwijderen ,Doing,Material,Material,Creative
 removent ,Doing,Material,Material,Creative
 verplaatsbaar ,Doing,Material,Material,Creative
 verwijderen ,Doing,Material,Material,Creative
 verwijderd ,Doing,Material,Material,Creative
 removeant,Doing,Material,Material,Creative
renovert ,Doing,Material,Material,Creative
 renova's ,Doing,Material,Material,Creative
 renovering ,Doing,Material,Material,Creative
 renover ,Doing,Material,Material,Creative
 renovaal ,Doing,Material,Material,Creative
 renovatie ,Doing,Material,Material,Creative
 Renoveerbare producten ,Doing,Material,Material,Creative
 gerenoveerd ,Doing,Material,Material,Creative
 renoveren ,Doing,Material,Material,Creative
 renovant ,Doing,Material,Material,Creative
 renovatie ,Doing,Material,Material,Creative
 renovatie ,Doing,Material,Material,Creative
 renoveren ,Doing,Material,Material,Creative
 renoveren ,Doing,Material,Material,Creative
 gerenoveerd ,Doing,Material,Material,Creative
 renovent ,Doing,Material,Material,Creative
 renoveerbaar ,Doing,Material,Material,Creative
 renoveren,Doing,Material,Material,Creative
heropeningen ,Doing,Material,Material,Creative
 heropenbaar ,Doing,Material,Material,Creative
 heropener ,Doing,Material,Material,Creative
 heropenaars ,Doing,Material,Material,Creative
 heropening ,Doing,Material,Material,Creative
 heropeningen ,Doing,Material,Material,Creative
 heropend,Doing,Material,Material,Creative
vervanging ,Doing,Material,Material,Creative
 replactie ,Doing,Material,Material,Creative
 herkauwbaarheid ,Doing,Material,Material,Creative
 verwisselbaar ,Doing,Material,Material,Creative
 vervangt ,Doing,Material,Material,Creative
 vervangbare stoffen ,Doing,Material,Material,Creative
 vervangen ,Doing,Material,Material,Creative
 vervanger ,Doing,Material,Material,Creative
 vervangers ,Doing,Material,Material,Creative
 vervangbaar ,Doing,Material,Material,Creative
 vervangen ,Doing,Material,Material,Creative
 herhalingen ,Doing,Material,Material,Creative
 replaciatieven ,Doing,Material,Material,Creative
 vervangen ,Doing,Material,Material,Creative
 replacitief ,Doing,Material,Material,Creative
 Vervangbaarheid ,Doing,Material,Material,Creative
 vervanger ,Doing,Material,Material,Creative
 vervangen ,Doing,Material,Material,Creative
 replacant,Doing,Material,Material,Creative
herstel ,Doing,Material,Material,Creative
 herstel ,Doing,Material,Material,Creative
 restaurateur ,Doing,Material,Material,Creative
 hersteld ,Doing,Material,Material,Creative
 restors ,Doing,Material,Material,Creative
 restoreerbaar ,Doing,Material,Material,Creative
 herstel ,Doing,Material,Material,Creative
 restoreer ,Doing,Material,Material,Creative
 herstelbaarheid ,Doing,Material,Material,Creative
 herstellen ,Doing,Material,Material,Creative
 restoral ,Doing,Material,Material,Creative
 restorantia ,Doing,Material,Material,Creative
 restoratief ,Doing,Material,Material,Creative
 restaurationeel ,Doing,Material,Material,Creative
 restorator ,Doing,Material,Material,Creative
 restoratief ,Doing,Material,Material,Creative
 herstel ,Doing,Material,Material,Creative
 herstelt ,Doing,Material,Material,Creative
 restorance ,Doing,Material,Material,Creative
 restorals ,Doing,Material,Material,Creative
 restaurators ,Doing,Material,Material,Creative
 restoreren ,Doing,Material,Material,Creative
 gerenoveerd ,Doing,Material,Material,Creative
 herstelt ,Doing,Material,Material,Creative
 herstellen ,Doing,Material,Material,Creative
 restorant ,Doing,Material,Material,Creative
 restoratief,Doing,Material,Material,Creative
herstellen,Doing,Material,Material,Creative
resultaat ,Doing,Material,Material,Creative
 resultaten ,Doing,Material,Material,Creative
 resultaatvol ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultatives ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultion ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultaatgerichtheid ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultaten ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultativiteit ,Doing,Material,Material,Creative
 resultaatgericht ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultaten ,Doing,Material,Material,Creative
 resultaten ,Doing,Material,Material,Creative
 resulterend ,Doing,Material,Material,Creative
 resulterend ,Doing,Material,Material,Creative
 resulterend ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resultative ,Doing,Material,Material,Creative
 Resultaten ,Doing,Material,Material,Creative
 resultaat ,Doing,Material,Material,Creative
 resulter,Doing,Material,Material,Creative
terugtrekkingen ,Doing,Material,Material,Creative
 retraiteerder ,Doing,Material,Material,Creative
 Terugtrekken ,Doing,Material,Material,Creative
 herbehandeling ,Doing,Material,Material,Creative
 terugtrekkingen ,Doing,Material,Material,Creative
 terugtochten ,Doing,Material,Material,Creative
 terugtrekken ,Doing,Material,Material,Creative
 retraite ,Doing,Material,Material,Creative
 trekker ,Doing,Material,Material,Creative
 terugtrekbaar ,Doing,Material,Material,Creative
 opnieuw behandeld ,Doing,Material,Material,Creative
 retraites ,Doing,Material,Material,Creative
 retraitisme,Doing,Material,Material,Creative
terugkeer ,Doing,Material,Material,Creative
 retourneerbaar ,Doing,Material,Material,Creative
 teruggekeerd ,Doing,Material,Material,Creative
 terugkeert ,Doing,Material,Material,Creative
 terugkeer ,Doing,Material,Material,Creative
 terugkeerer ,Doing,Material,Material,Creative
 terugkeer ,Doing,Material,Material,Creative
 terugkeert ,Doing,Material,Material,Creative
 terugkeer ,Doing,Material,Material,Creative
 returnal ,Doing,Material,Material,Creative
 returnability ,Doing,Material,Material,Creative
 returnables ,Doing,Material,Material,Creative
 returners,Doing,Material,Material,Creative
opstandig ,Doing,Material,Material,Creative
 opstandelingen ,Doing,Material,Material,Creative
 opstand ,Doing,Material,Material,Creative
 opstandig ,Doing,Material,Material,Creative
 walgelijk ,Doing,Material,Material,Creative
 opstanden ,Doing,Material,Material,Creative
 opstandeling ,Doing,Material,Material,Creative
 opstand ,Doing,Material,Material,Creative
 Afkeer ,Doing,Material,Material,Creative
 in opstand gekomen ,Doing,Material,Material,Creative
 opstandelingen,Doing,Material,Material,Creative
rust ,Doing,Material,Material,Creative
 rustplaatsen ,Doing,Material,Material,Creative
 rust ,Doing,Material,Material,Creative
 rust ,Doing,Material,Material,Creative
 Rustig ,Doing,Material,Material,Creative
 rust ,Doing,Material,Material,Creative
 rust ,Doing,Material,Material,Creative
 uitgerust ,Doing,Material,Material,Creative
 rustgevend,Doing,Material,Material,Creative
ridely ,Doing,Material,Material,Creative
 ridee ,Doing,Material,Material,Creative
 rijden ,Doing,Material,Material,Creative
 ridees ,Doing,Material,Material,Creative
 gereden,Doing,Material,Material,Creative
rijzend ,Doing,Material,Material,Creative
 rised ,Doing,Material,Material,Creative
 rises ,Doing,Material,Material,Creative
 rijzen ,Doing,Material,Material,Creative
 rise ,Doing,Material,Material,Creative
 stijgen,Doing,Material,Material,Creative
Overvallen ,Doing,Material,Material,Creative
 beroven ,Doing,Material,Material,Creative
 roofdieren ,Doing,Material,Material,Creative
 Overvallen,Doing,Material,Material,Creative
Overvallen,Doing,Material,Material,Creative
rollen ,Doing,Material,Material,Creative
 gewalst ,Doing,Material,Material,Creative
 rollen ,Doing,Material,Material,Creative
 rollen,Doing,Material,Material,Creative
regelgeving ,Doing,Material,Material,Creative
 regeerd ,Doing,Material,Material,Creative
 regel ,Doing,Material,Material,Creative
 heerschappij ,Doing,Material,Material,Creative
 heerschappij ,Doing,Material,Material,Creative
 heersend,Doing,Material,Material,Creative
haasten ,Doing,Material,Material,Creative
 haast ,Doing,Material,Material,Creative
 haastigheid ,Doing,Material,Material,Creative
 haastig,Doing,Material,Material,Creative
zakken vol,Doing,Material,Material,Creative
zeilen ,Doing,Material,Material,Creative
 zeilen ,Doing,Material,Material,Creative
 zeilen ,Doing,Material,Material,Creative
 zeil ,Doing,Material,Material,Creative
 zeilen ,Doing,Material,Material,Creative
 zeilschepen,Doing,Material,Material,Creative
sattings ,Doing,Material,Material,Creative
 satting ,Doing,Material,Material,Creative
 satheid ,Doing,Material,Material,Creative
 satted,Doing,Material,Material,Creative
salvageerbaarheid ,Doing,Material,Material,Creative
 bergingsmiddelen ,Doing,Material,Material,Creative
 opruimen ,Doing,Material,Material,Creative
 berging ,Doing,Material,Material,Creative
 redbaarheid ,Doing,Material,Material,Creative
 opruimen ,Doing,Material,Material,Creative
 te redden ,Doing,Material,Material,Creative
 bergaar ,Doing,Material,Material,Creative
 gerestaureerd ,Doing,Material,Material,Creative
 salvageerbaar,Doing,Material,Material,Creative
opgeslagen ,Doing,Material,Material,Creative
 spaarzaam ,Doing,Material,Material,Creative
 opslaan ,Doing,Material,Material,Creative
 saveli ,Doing,Material,Material,Creative
 opslaan,Doing,Material,Material,Creative
verstrooid ,Doing,Material,Material,Creative
 verstrooibaar ,Doing,Material,Material,Creative
 verstrooid ,Doing,Material,Material,Creative
 verstrooiing ,Doing,Material,Material,Creative
 verstrooier ,Doing,Material,Material,Creative
 verstrooiing ,Doing,Material,Material,Creative
 verstrooiing ,Doing,Material,Material,Creative
 strooibaarheid ,Doing,Material,Material,Creative
 verstrooiingen ,Doing,Material,Material,Creative
 verstrooiing ,Doing,Material,Material,Creative
 verstrooit ,Doing,Material,Material,Creative
 verstrooiing ,Doing,Material,Material,Creative
 verstrooiing ,Doing,Material,Material,Creative
 verstrooiers ,Doing,Material,Material,Creative
 verstrooien,Doing,Material,Material,Creative
veilig ,Doing,Material,Material,Creative
 Securitisaties ,Doing,Material,Material,Creative
 Beveiligbaarheid ,Doing,Material,Material,Creative
